NTD ID,Agency Name,City,State,Primary UZA Name,UZA Area SQ Miles,UZA Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
10066,Green Mountain Transit Authority (GMT),Burlington,VT,"Burlington, VT",62.01,118032,1575466.0,1748824.0,1513864.0,1517630.0,1610893.0,1627718.0,1632313.0,1582389.0,1547301.0,1541047.0,1598715.0,1632963.0,1696755.0,1831444.0,1928260.0,2004800.0,2177970.0,2289523.0,2551968.0,2498883.0,2559564.0,2755250.0,2740479.0,2593726.0,2745679.0,2548825.0,2319020.0,2304543.0,2843044.0,2333081.0,1446856.0,2056558.0,2455808.0
10086,Cooperative Alliance for Seacoast Transportation (COAST),Dover,NH,"Dover--Rochester, NH--ME",52.31,72391,499282.0,495875.0,460858.0,442025.0,391491.0,351290.0,271350.0,,,,,,238777.0,295808.0,315495.0,354433.0,375535.0,399324.0,370074.0,415957.0,459726.0,489384.0,494782.0,484283.0,487499.0,476097.0,457803.0,420525.0,427023.0,275420.0,243356.0,261985.0,291028.0
10087,City of Nashua (NTS) - Transportation Department,Nashua,NH,"Nashua, NH--MA",195.56,242984,420142.0,400003.0,368961.0,368961.0,312319.0,294034.0,294138.0,290417.0,306628.0,308632.0,303125.0,310377.0,316236.0,320560.0,353724.0,386902.0,390143.0,416105.0,466716.0,471229.0,495363.0,517355.0,515039.0,513957.0,514374.0,510037.0,484445.0,463927.0,462549.0,340677.0,229130.0,294539.0,315974.0
10098,"Western Maine Transportation Services, Inc. (WMTS) - Transportation",Auburn,ME,"Lewiston, ME",31.42,60743,78686.0,87391.0,88248.0,91040.0,90244.0,,,199093.0,209678.0,220602.0,213004.0,254439.0,281761.0,291524.0,331375.0,362689.0,356896.0,,,372885.0,287520.0,263652.0,280553.0,269629.0,277489.0,232913.0,213144.0,214460.0,233472.0,155438.0,96351.0,123829.0,168002.0
10105,Cape Cod Regional Transit Authority (CCRTA),Hyannis,MA,"Barnstable Town, MA",341.28,303269,,,338841.0,364547.0,483381.0,464081.0,467303.0,532088.0,552153.0,929489.0,534180.0,788819.0,653149.0,605650.0,602617.0,701125.0,778430.0,797711.0,800370.0,870590.0,999700.0,1000011.0,1128728.0,1211268.0,1218578.0,1292452.0,1204331.0,1165140.0,1179775.0,1089469.0,652863.0,605951.0,726134.0
10183,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Falmouth,MA,"Barnstable Town, MA",341.28,303269,,,,,,,,,,,,,,,,,,,,,,,,,3927497.0,4367521.0,3920679.0,3912733.0,3861983.0,2521805.0,3500228.0,3756674.0,3860264.0
11239,"Hyannis Harbor Tours, Inc. ",Hyannis,MA,"Barnstable Town, MA",341.28,303269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812977.0,501689.0,770496.0,891899.0
10128,Connecticut Department of Transportation- CTTransit Waterbury- NET (NET) - Waterbury - NET,Watertown,CT,"Waterbury, CT",92.44,199317,,,,,,,,,,,,,,,,,,,,,2922018.0,2515986.0,2634439.0,2870611.0,2819625.0,2745107.0,2460100.0,2211170.0,2159862.0,1974027.0,1480192.0,1540652.0,2036974.0
20003,Broome County (BCDPT) - Department of Public Transportation,Binghamton,NY,"Binghamton, NY",69.73,155942,3054771.0,3263961.0,3253866.0,3091556.0,3098576.0,3113584.0,3130224.0,3001554.0,2855824.0,3843526.0,3849264.0,2876277.0,2929430.0,2663278.0,2934248.0,2961786.0,3078276.0,3255163.0,3110512.0,3017283.0,2779193.0,2471478.0,2346712.0,2452455.0,2366948.0,2154516.0,2075725.0,2034080.0,1866060.0,1044861.0,994060.0,1229741.0,1507413.0
20004,Niagara Frontier Transportation Authority (NFTA),Buffalo,NY,"Buffalo, NY",340.5,948864,31897380.0,31594656.0,31310183.0,30618881.0,29042462.0,27644100.0,26129523.0,27013002.0,26907072.0,28964189.0,26233594.0,24519171.0,24062619.0,23134377.0,23504709.0,23758048.0,24145786.0,26173336.0,28329904.0,26799624.0,27437658.0,30754679.0,29750299.0,26402909.0,26301333.0,28079525.0,26501597.0,25158937.0,23982380.0,23851680.0,11319227.0,13157440.0,14531216.0
20006,City of Long Beach - Transportation ,Long Beach,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,774154.0,679565.0,685152.0,705340.0,586642.0,559144.0,505455.0,521494.0,540500.0,491823.0,468885.0,462138.0,439435.0,,497603.0,528937.0,483923.0,347673.0,340030.0,317940.0,334506.0,451136.0,422981.0,444429.0,439107.0,365783.0,215180.0,205523.0,163215.0,77612.0,91633.0,97523.0
20008,MTA New York City Transit (NYCT),Brooklyn,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,1981811674.0,2024147703.0,1798879235.0,1914777792.0,1893771366.0,1990541463.0,2215331424.0,2225622676.0,2429165659.0,2499974471.0,2667001290.0,2671728275.0,2614249644.0,2655645263.0,2758252601.0,2803463917.0,3256977960.0,3336387105.0,3206871196.0,3274296081.0,3303625225.0,3381062033.0,3466996850.0,3545170643.0,3445544725.0,3464743546.0,3440643380.0,3368102551.0,3451139593.0,1540475111.0,1727404269.0,2274142359.0,2632003044.0
20071,Town of Huntington (HART) - Transportation and Traffic Safety,Huntington,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,460118.0,410733.0,383171.0,382740.0,385777.0,355007.0,349758.0,332812.0,317219.0,303933.0,291024.0,272429.0,260245.0,259337.0,243230.0,261585.0,266785.0,282270.0,275015.0,264537.0,262277.0,257833.0,178409.0,189987.0,194698.0,196031.0,180161.0,162293.0,,76405.0,77386.0,87316.0,94877.0
20072,Suffolk County (SCT) - Public Works,Yaphank,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,3608944.0,3472160.0,3228481.0,4656869.0,3883915.0,3976911.0,3992787.0,4008175.0,4412664.0,4498054.0,4711707.0,4706014.0,4818711.0,5208032.0,5509587.0,6006543.0,6205522.0,6707929.0,6464384.0,6533442.0,6774652.0,6538327.0,6368219.0,6224262.0,5801342.0,5297628.0,4995802.0,4637017.0,4427505.0,2662157.0,2675053.0,2941750.0,3149963.0
20076,Westchester County - Department of Public Works and Transportation,White Plains,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,646234.0,618288.0,657391.0,718629.0,769691.0,772487.0,778067.0,830204.0,488205.0,523450.0,492806.0,485291.0,451563.0,453045.0,25143961.0,29118230.0,31079433.0,32488960.0,32166260.0,32486925.0,31840069.0,32340487.0,32739591.0,31682977.0,30177431.0,29718131.0,28963997.0,27703995.0,26823191.0,16810703.0,16641649.0,20886637.0,21997971.0
20078,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",New York,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,57398642.0,57836795.0,59119405.0,62376196.0,62649804.0,63380273.0,64296849.0,66705342.0,68778173.0,71980528.0,73212712.0,73461083.0,72933707.0,72617899.0,74652827.0,77070688.0,80324201.0,83622106.0,80045924.0,81269535.0,82400576.0,83357303.0,83828218.0,84976450.0,86299452.0,86872761.0,86949250.0,92437511.0,92012752.0,29537783.0,32360505.0,54739511.0,66645285.0
20080,New Jersey Transit Corporation (NJ TRANSIT),Newark,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,167728001.0,160560860.0,169449273.0,182544954.0,188871139.0,191225443.0,197376087.0,206459470.0,212063872.0,218609688.0,225939144.0,225436331.0,222348751.0,229887632.0,244084365.0,255294278.0,268289345.0,277153754.0,281447641.0,267719204.0,257831099.0,266823218.0,264373715.0,270958026.0,276498375.0,277012293.0,269089006.0,264671519.0,267270251.0,205926687.0,109762035.0,160287325.0,198590133.0
20082,New York City Department of Transportation (NYCDOT),New York,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,21504006.0,21604744.0,21765528.0,20658606.0,20190078.0,17596905.0,16855505.0,19263674.0,19852089.0,19000298.0,18039511.0,19000298.0,19245949.0,19346034.0,20034157.0,20004280.0,19682761.0,20435622.0,21935823.0,22148649.0,22037127.0,22834351.0,22020837.0,21638569.0,22523853.0,23666630.0,24476510.0,25002749.0,25618001.0,16107481.0,7624842.0,12164164.0,14715363.0
20084,County of Rockland (TOR) - Public Transportation - Transport of Rockland,New City,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,1228578.0,1295572.0,1390292.0,1396704.0,1468787.0,1447974.0,1492378.0,1750226.0,1880250.0,1906126.0,2138398.0,2177512.0,2221573.0,2442681.0,2677098.0,2703749.0,3450728.0,3884130.0,3682866.0,3534231.0,3405632.0,3322883.0,3178084.0,3014395.0,2765276.0,2598137.0,2418877.0,2101315.0,1610499.0,981723.0,1305190.0,1218521.0,1385483.0
20096,"Putnam County (PART) - Planning, Development & Public Transportation ",Carmel,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,134762.0,138135.0,137210.0,137210.0,137212.0,137212.0,137212.0,185401.0,143275.0,143275.0,148858.0,221051.0,168284.0,172485.0,197903.0,157507.0,164495.0,250254.0,177553.0,186823.0,172781.0,165948.0,160464.0,144151.0,134381.0,143682.0,132931.0,120711.0,121212.0,58246.0,80515.0,88246.0,96321.0
20098,Port Authority Trans-Hudson Corporation (PATH),New York,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,61585249.0,61966230.0,64139889.0,66961167.0,67125160.0,68619112.0,70264626.0,72427600.0,74939764.0,82264978.0,82038154.0,68322298.0,66284718.0,67855949.0,71305202.0,78283045.0,82406648.0,85405220.0,81553198.0,84434317.0,87375827.0,81292016.0,71725863.0,84168208.0,86652206.0,89466496.0,94198861.0,91036214.0,91672195.0,29940845.0,32073673.0,46589043.0,55108860.0
20099,Staten Island Rapid Transit Operating Authority (SIRTOA),Staten Island,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,5355187.0,5088469.0,5141005.0,5150083.0,5069447.0,4896567.0,4617640.0,4176963.0,4089464.0,4125657.0,3968036.0,3618443.0,3383391.0,3358318.0,3482383.0,3809460.0,7422568.0,7650895.0,7218046.0,7635882.0,7585781.0,6467898.0,6985191.0,8301793.0,8557009.0,8614320.0,8251126.0,8129661.0,7731849.0,2713941.0,2776302.0,3757728.0,5194599.0
20100,MTA Long Island Rail Road (MTA LIRR),New York,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,90534000.0,89834000.0,92462000.0,97393000.0,97736000.0,98015000.0,96535000.0,99602000.0,101191000.0,105148000.0,101923000.0,100504000.0,97958000.0,96202000.0,95519000.0,99520000.0,102143717.0,99599386.0,97350595.0,98373179.0,96457658.0,96953120.0,99256047.0,97869572.0,98699512.0,103196857.0,103630405.0,105538101.0,114241364.0,43484907.0,49167557.0,81613697.0,83835706.0
20122,"Academy Lines, Inc.",Hoboken,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,2975719.0,3206176.0,3481140.0,3395287.0,3460528.0,3553710.0,3502790.0,3864679.0,3364892.0,3500911.0,9966261.0,9963509.0,10490723.0,17088504.0,3627381.0,3804462.0,3723107.0,3871530.0,3816442.0,3900606.0,4068714.0,4121596.0,4055180.0,3873785.0,3777761.0,3702171.0,3381370.0,3281863.0,3035561.0,873175.0,635152.0,940697.0,1064165.0
20126,"Hudson Transit Lines, Inc.",Mahwah,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,2318348.0,2286499.0,2236240.0,2300086.0,2390125.0,2414149.0,2654400.0,2749661.0,2776018.0,2783517.0,2678223.0,2534365.0,2625792.0,2635672.0,3245893.0,3286546.0,3476575.0,3635428.0,3562327.0,3653320.0,4078516.0,4314784.0,4538549.0,4577341.0,4360967.0,4347969.0,4391709.0,4309984.0,4061438.0,1018765.0,834360.0,1571923.0,1832789.0
20128,Suburban Transit Corporation,New Brunswick,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,3875464.0,3898885.0,3877351.0,3816306.0,3978423.0,3944496.0,3913262.0,5761733.0,5664722.0,5513634.0,5381740.0,4400066.0,3679284.0,3808010.0,3641316.0,3596225.0,3659352.0,3534073.0,3629478.0,2775400.0,2801765.0,2810885.0,2831637.0,2793298.0,2747948.0,2753332.0,2712235.0,2469185.0,2421013.0,581665.0,344701.0,634497.0,763649.0
20135,Monsey New Square Trails Corporation,Spring Valley,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,434618.0,,,462609.0,540834.0,526587.0,442140.0,478017.0,500540.0,516164.0,481839.0,490558.0,472166.0,532266.0,542835.0,571803.0,561900.0,555938.0,539478.0,547122.0,590227.0,613941.0,636228.0,638605.0,627744.0,632608.0,628822.0,615949.0,603888.0,364616.0,428685.0,463779.0,456140.0
20149,"Rockland Coaches, Inc.",Paramus,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,5222306.0,5129463.0,5245626.0,5155472.0,5105117.0,5072849.0,,4438935.0,4488261.0,4394702.0,4408322.0,4328619.0,4180374.0,4061930.0,3897963.0,3321706.0,3241055.0,3052569.0,2908274.0,2843122.0,2614224.0,2446230.0,2468076.0,2193220.0,1996805.0,1889024.0,431104.0,191522.0,335588.0,423369.0
20163,"Lakeland Bus Lines, Inc.",Dover,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,1971836.0,1849253.0,1745956.0,1788009.0,1871648.0,1874076.0,1889575.0,1872086.0,1930618.0,1969618.0,1910676.0,1798955.0,1767371.0,1782499.0,1613368.0,1635691.0,1569209.0,1584461.0,1629680.0,1693823.0,1624066.0,1609866.0,384265.0,270478.0,565361.0,742278.0
20166,"Orange-Newark-Elizabeth, Inc. (ONE Bus)",Elizabeth,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,8891917.0,9245151.0,9773839.0,9395242.0,9143505.0,12677512.0,12581904.0,12394405.0,12654098.0,12238878.0,12227846.0,11414882.0,10841841.0,10646241.0,10658923.0,10294583.0,9752418.0,9186933.0,8012377.0,7309929.0,6810464.0,6671294.0,3235304.0,2847996.0,2678767.0,1692482.0
20169,"Trans-Bridge Lines, Inc. ",Bethlehem,PA,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,724020.0,773085.0,794755.0,825634.0,883704.0,931900.0,955835.0,996530.0,955835.0,1078486.0,1123420.0,1056532.0,1094394.0,1137545.0,1237309.0,1227307.0,1223831.0,1177401.0,1147894.0,1114680.0,1120022.0,1180800.0,349831.0,289184.0,403646.0,415601.0
20175,Private Transportation Corporation,Brooklyn,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,514782.0,517158.0,494202.0,474085.0,512283.0,569672.0,574773.0,565984.0,556838.0,564626.0,576834.0,665331.0,691293.0,633678.0,685578.0,804970.0,817945.0,697057.0,651731.0,359078.0,353989.0,269139.0,237882.0
20177,"Adirondack Transit Lines, Inc.",Hurley,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,1136058.0,384810.0,423147.0,467403.0,472172.0,521187.0,544245.0,528894.0,539786.0,558333.0,528550.0,535665.0,601498.0,605189.0,540578.0,632393.0,527799.0,478675.0,130782.0,209281.0,298376.0,362745.0
20188,MTA Bus Company (MTABUS),New York,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,,,,24638749.0,99169399.0,110269609.0,121028149.0,119975835.0,120237039.0,118285842.0,120877799.0,124951185.0,125581237.0,125399521.0,125617038.0,122214328.0,137618503.0,135080070.0,72562171.0,82347804.0,100411771.0,119571794.0
20190,Port Imperial Ferry Corporation,Weehawken,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,,,,,,4780299.0,4502184.0,3793796.0,6329412.0,6881012.0,7278123.0,7080061.0,7168366.0,7235106.0,7470835.0,7684929.0,8024422.0,8032326.0,2341334.0,2619257.0,4802643.0,5689838.0
20192,Bergen County (BCCT) - Public Works,Hackensack,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,,,,,,,,,273908.0,254666.0,254086.0,331349.0,459389.0,441889.0,298153.0,269616.0,255590.0,227978.0,65445.0,49675.0,107463.0,139952.0
20206,County of Nassau (NICE) - Nassau County Department of Public Works,Mineola,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,,,,,,,,,,,29521641.0,28849938.0,28744207.0,27535454.0,27264239.0,25593398.0,23312522.0,24145334.0,14441031.0,15437486.0,17952451.0,20293586.0
20209,Somerset County (SCT) - Transportation,Somerville,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,,,,,,102655.0,237774.0,,239229.0,232529.0,426969.0,468650.0,,413924.0,389171.0,376881.0,365008.0,,198821.0,81965.0,122574.0,215121.0
20217,"Hampton Jitney, Inc.",Calverton,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,,,,,,,,,,,,,836243.0,825125.0,815893.0,809019.0,795411.0,793534.0,290686.0,483740.0,521577.0,535803.0
20226,"SeaStreak, LLC",Atlantic Highlands,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359458.0,425793.0,750392.0,1192351.0
20230,Barnegat Bay Decoy & Baymen's Museum,Tuckerton,NJ,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7343.0
22930,New York City Economic Development Corporation (NYCEDC) - NYC Ferry,New York,NY,"New York--Jersey City--Newark, NY--NJ",3248.12,19426449,,,,,,,,,,,,,,,,,,,,,,,,,1360389.0,1557128.0,1819118.0,4101874.0,5842233.0,5117345.0,3843892.0,5454172.0,6687168.0
20010,Dutchess County - Public Transit Division/Department of Public Works,Poughkeepsie,NY,"Poughkeepsie--Newburgh, NY",209.92,314766,527950.0,545311.0,600105.0,658688.0,606816.0,740249.0,865904.0,1041924.0,1021193.0,1009422.0,1039447.0,1045222.0,1024627.0,757967.0,764188.0,757966.0,682866.0,734838.0,592053.0,467593.0,404190.0,450684.0,478260.0,483299.0,496776.0,532083.0,587188.0,746721.0,872761.0,480243.0,556351.0,703814.0,827886.0
20178,Ulster County (UCAT) - Ulster County Area Transit,Kingston,NY,"Poughkeepsie--Newburgh, NY",209.92,314766,,,,,,,,,,,,172074.0,177848.0,190320.0,194446.0,209241.0,219064.0,264371.0,321426.0,317058.0,342417.0,364503.0,374087.0,431113.0,430293.0,416746.0,380741.0,376904.0,,176887.0,219730.0,293788.0,430747.0
20018,Central New York Regional Transportation Authority (CNYRTA),Syracuse,NY,"Syracuse, NY",180.53,413660,12309734.0,12249936.0,11536909.0,11773427.0,12503672.0,8950060.0,8950068.0,8269842.0,8582185.0,8609534.0,8677480.0,9190863.0,9395823.0,9598480.0,8171621.0,9672692.0,12150947.0,11891385.0,12473441.0,12128133.0,10906818.0,10385770.0,9534399.0,9430142.0,9699709.0,10913355.0,10854124.0,10396768.0,10194902.0,9711754.0,3252204.0,5050975.0,6685285.0
20075,Port Authority Transit Corporation (PATCO),Camden,NJ,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125,11372911.0,11150707.0,11232302.0,11133844.0,10880486.0,10657689.0,10659561.0,10751747.0,10918932.0,10581143.0,10038360.0,9288445.0,8863911.0,9150048.0,9362839.0,9376942.0,9406473.0,10337870.0,10022056.0,10108981.0,10506369.0,10612897.0,10542383.0,10007256.0,10169487.0,10653390.0,10839059.0,10789374.0,11107474.0,3949450.0,3683090.0,4870310.0,5451983.0
20204,"Senior Citizens United Community Services of Camden County, Inc. (SCUCS)",Audubon,NJ,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125,,,,,,,,,,,,,,,,,123355.0,89186.0,,,90348.0,72141.0,95490.0,160479.0,165558.0,165396.0,167024.0,149129.0,161141.0,52290.0,62532.0,92035.0,108834.0
30019,Southeastern Pennsylvania Transportation Authority (SEPTA),Philadelphia,PA,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125,343748129.0,323489023.0,330004495.0,329496350.0,322248376.0,317832105.0,305073215.0,272833175.0,307886994.0,317254707.0,318050568.0,313687051.0,320584200.0,332690372.0,334546120.0,323050549.0,321839783.0,340942176.0,348314656.0,346884292.0,358843189.0,363497594.0,358439353.0,347177503.0,344297259.0,354615326.0,324750197.0,319425542.0,308266485.0,241553235.0,105812061.0,174229654.0,197264920.0
30057,Pennsylvania Department of Transportation (PENNDOT),Harrisburg,PA,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125,182757.0,171194.0,189645.0,47370.0,88756.0,148631.0,177432.0,193390.0,202857.0,203430.0,207330.0,201359.0,217076.0,235925.0,249913.0,274639.0,375755.0,472754.0,518597.0,531824.0,588525.0,581842.0,610244.0,1170649.0,1360737.0,1416029.0,1539164.0,1497904.0,1567697.0,578541.0,150689.0,365858.0,530252.0
30075,Delaware Transit Corporation (DTC),Dover,DE,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125,,,,,,,7413311.0,7753591.0,8043164.0,8312455.0,8542879.0,8298186.0,8062106.0,8441267.0,8764146.0,9261888.0,9125806.0,9483238.0,10047001.0,10162521.0,10888537.0,11594262.0,11195263.0,10952117.0,10257127.0,9382971.0,8465452.0,8096943.0,8109258.0,6776344.0,5180322.0,6125105.0,7629486.0
30077,Borough of Pottstown (PART) - Transit,Pottstown,PA,"Philadelphia, PA--NJ--DE--MD",1898.19,5696125,,,,,,,,,,,,,,,,,,,,,253583.0,269138.0,259365.0,258700.0,234369.0,258585.0,244059.0,239464.0,229253.0,168831.0,134113.0,136100.0,138196.0
20113,Regional Transit Service (RTS) - Monroe County,Rochester,NY,"Rochester, NY",291.83,704327,14917664.0,14940931.0,14403828.0,13781312.0,13739449.0,12949426.0,13232929.0,13679167.0,13148602.0,13239189.0,12347890.0,12689991.0,13601203.0,12806666.0,13101562.0,12609640.0,12184734.0,17652858.0,17099834.0,17238595.0,17675192.0,22714997.0,20144367.0,17373842.0,17292513.0,16754592.0,15973342.0,15093789.0,14712832.0,14295904.0,7468759.0,7694692.0,9162408.0
20145,Tompkins Consolidated Area Transit (TCAT),Ithaca,NY,"Ithaca, NY",24.56,59102,,,1194025.0,1263345.0,1304362.0,1241819.0,1231961.0,1247767.0,2376408.0,2621755.0,2692345.0,2725439.0,2828265.0,2806728.0,3152117.0,3063159.0,3164087.0,3381430.0,3413827.0,3640207.0,4015232.0,4202974.0,4459844.0,4363855.0,4247621.0,4080323.0,4039813.0,4223437.0,4291946.0,1490393.0,2111241.0,2531448.0,2222629.0
30001,Kanawha Valley Regional Transportation Authority (KVRTA),Charleston,WV,"Charleston, WV",92.92,140958,2154871.0,2158725.0,2091000.0,2070003.0,2066222.0,2048241.0,2140536.0,2065991.0,2230180.0,2130522.0,2103056.0,2021438.0,2020610.0,2043425.0,2156735.0,2189854.0,2277121.0,2425787.0,2492688.0,2420550.0,2561596.0,2782458.0,2822604.0,2741242.0,2705123.0,1790001.0,1679686.0,1649660.0,1632201.0,1409917.0,983973.0,1016520.0,1094139.0
30002,The Tri-State Transit Authority (TTA),Huntington,WV,"Huntington, WV--KY--OH",128.87,200157,713394.0,691656.0,651810.0,649288.0,640029.0,569446.0,545770.0,637711.0,682767.0,691366.0,733908.0,758740.0,734354.0,715211.0,728183.0,776700.0,794705.0,826262.0,823712.0,811080.0,842776.0,931071.0,910223.0,927895.0,940182.0,920809.0,901883.0,901888.0,952911.0,851980.0,638087.0,672455.0,731480.0
30006,Greater Richmond Transit Company (GRTC),Richmond,VA,"Richmond, VA",512.35,1059150,21680298.0,21811093.0,18835153.0,15996757.0,14164356.0,15714166.0,15723820.0,15861488.0,13485043.0,13790533.0,15423050.0,13966814.0,12155215.0,11675561.0,12762725.0,13824556.0,15137874.0,14079464.0,13785039.0,14185511.0,12818930.0,10010323.0,8783578.0,9272358.0,9133126.0,9401735.0,8687699.0,8126404.0,9283520.0,8950862.0,7810521.0,8560526.0,9723640.0
